Date,Year,Site_Code,Orchard_Block,Treatment,Section,Distance,Round,Hemiptera,Neuroptera,Coleoptera,Syrphidae,Parasitoids,Araneae,Opiliones,Anystidae,Total_NE,Anthocoridae,Nabidae,Chrysopidae,Hemerobiidae,Carabidae,Coccinellidae,Staphylinidae,Syrphidae,Parasitoid,Araneidae,Dictynidae,Clubionidae,Linyphiidae,Philodromidae,Salticidae,Tetragnathidae,Theridiidae,Thomisidae,Leiobunidae,Phalangiidae,Anystidae,Family_richness,Shannon
2/6/2018,Year_2,Site_1,Orchard_Block_2,AMWS,1,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19/06/2018,Year_2,Site_1,Orchard_Block_2,AMWS,1,10,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
19/07/2018,Year_2,Site_1,Orchard_Block_2,AMWS,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/08/2018,Year_2,Site_1,Orchard_Block_2,AMWS,1,10,4,1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1.098612289
13/09/2018,Year_2,Site_1,Orchard_Block_2,AMWS,1,10,5,0,0,0,0,2,5,0,2,9,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,4,1.273028337
2/10/2018,Year_2,Site_1,Orchard_Block_2,AMWS,1,10,6,2,0,0,0,1,1,1,0,5,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,1.33217904
2/6/2018,Year_2,Site_1,Orchard_Block_2,AMWS,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/06/2018,Year_2,Site_1,Orchard_Block_2,AMWS,2,29,2,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,1.039720771
19/07/2018,Year_2,Site_1,Orchard_Block_2,AMWS,2,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/08/2018,Year_2,Site_1,Orchard_Block_2,AMWS,2,29,4,2,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0.693147181
13/09/2018,Year_2,Site_1,Orchard_Block_2,AMWS,2,29,5,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
2/10/2018,Year_2,Site_1,Orchard_Block_2,AMWS,2,29,6,2,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1.039720771
2/6/2018,Year_2,Site_1,Orchard_Block_2,AMWS,3,48,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
19/06/2018,Year_2,Site_1,Orchard_Block_2,AMWS,3,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/07/2018,Year_2,Site_1,Orchard_Block_2,AMWS,3,48,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15/08/2018,Year_2,Site_1,Orchard_Block_2,AMWS,3,48,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
13/09/2018,Year_2,Site_1,Orchard_Block_2,AMWS,3,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2018,Year_2,Site_1,Orchard_Block_2,AMWS,3,48,6,3,0,0,0,0,3,0,3,9,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,4,1.310783678
2/6/2018,Year_2,Site_1,Orchard_Block_2,AMWS,4,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/06/2018,Year_2,Site_1,Orchard_Block_2,AMWS,4,67,2,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,1.039720771
19/07/2018,Year_2,Site_1,Orchard_Block_2,AMWS,4,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/08/2018,Year_2,Site_1,Orchard_Block_2,AMWS,4,67,4,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0.562335145
13/09/2018,Year_2,Site_1,Orchard_Block_2,AMWS,4,67,5,0,0,0,0,2,1,0,2,5,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,3,1.054920168
2/10/2018,Year_2,Site_1,Orchard_Block_2,AMWS,4,67,6,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/6/2018,Year_2,Site_1,Orchard_Block_2,SWS,1,10,1,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.500402424
19/06/2018,Year_2,Site_1,Orchard_Block_2,SWS,1,10,2,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.693147181
19/07/2018,Year_2,Site_1,Orchard_Block_2,SWS,1,10,3,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0.636514168
15/08/2018,Year_2,Site_1,Orchard_Block_2,SWS,1,10,4,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0.636514168
13/09/2018,Year_2,Site_1,Orchard_Block_2,SWS,1,10,5,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0.673011667
2/10/2018,Year_2,Site_1,Orchard_Block_2,SWS,1,10,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2/6/2018,Year_2,Site_1,Orchard_Block_2,SWS,2,29,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
19/06/2018,Year_2,Site_1,Orchard_Block_2,SWS,2,29,2,0,0,1,0,0,0,4,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0.974314753
19/07/2018,Year_2,Site_1,Orchard_Block_2,SWS,2,29,3,2,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.636514168
15/08/2018,Year_2,Site_1,Orchard_Block_2,SWS,2,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2018,Year_2,Site_1,Orchard_Block_2,SWS,2,29,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
2/10/2018,Year_2,Site_1,Orchard_Block_2,SWS,2,29,6,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0.673011667
2/6/2018,Year_2,Site_1,Orchard_Block_2,SWS,3,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/06/2018,Year_2,Site_1,Orchard_Block_2,SWS,3,48,2,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1.098612289
19/07/2018,Year_2,Site_1,Orchard_Block_2,SWS,3,48,3,1,0,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,1.039720771
15/08/2018,Year_2,Site_1,Orchard_Block_2,SWS,3,48,4,1,1,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.039720771
13/09/2018,Year_2,Site_1,Orchard_Block_2,SWS,3,48,5,1,0,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,1.386294361
2/10/2018,Year_2,Site_1,Orchard_Block_2,SWS,3,48,6,1,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.562335145
2/6/2018,Year_2,Site_1,Orchard_Block_2,SWS,4,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/06/2018,Year_2,Site_1,Orchard_Block_2,SWS,4,67,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
19/07/2018,Year_2,Site_1,Orchard_Block_2,SWS,4,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/08/2018,Year_2,Site_1,Orchard_Block_2,SWS,4,67,4,1,0,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1.039720771
13/09/2018,Year_2,Site_1,Orchard_Block_2,SWS,4,67,5,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
2/10/2018,Year_2,Site_1,Orchard_Block_2,SWS,4,67,6,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.693147181
2/6/2018,Year_2,Site_2,Orchard_Block_3,CS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/06/2018,Year_2,Site_2,Orchard_Block_3,CS,1,10,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19/07/2018,Year_2,Site_2,Orchard_Block_3,CS,1,10,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11/8/2018,Year_2,Site_2,Orchard_Block_3,CS,1,10,4,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.636514168
7/9/2018,Year_2,Site_2,Orchard_Block_3,CS,1,10,5,0,0,0,0,0,2,1,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,4,1.242453325
2/10/2018,Year_2,Site_2,Orchard_Block_3,CS,1,10,6,0,0,0,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,3,1.054920168
2/6/2018,Year_2,Site_2,Orchard_Block_3,CS,2,29,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19/06/2018,Year_2,Site_2,Orchard_Block_3,CS,2,29,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19/07/2018,Year_2,Site_2,Orchard_Block_3,CS,2,29,3,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0.636514168
11/8/2018,Year_2,Site_2,Orchard_Block_3,CS,2,29,4,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.562335145
7/9/2018,Year_2,Site_2,Orchard_Block_3,CS,2,29,5,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,1.039720771
2/10/2018,Year_2,Site_2,Orchard_Block_3,CS,2,29,6,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,3,0,4,1.277034259
2/6/2018,Year_2,Site_2,Orchard_Block_3,CS,3,48,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
19/06/2018,Year_2,Site_2,Orchard_Block_3,CS,3,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/07/2018,Year_2,Site_2,Orchard_Block_3,CS,3,48,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11/8/2018,Year_2,Site_2,Orchard_Block_3,CS,3,48,4,0,0,0,0,1,3,3,1,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,3,1,5,1.494175138
7/9/2018,Year_2,Site_2,Orchard_Block_3,CS,3,48,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
2/10/2018,Year_2,Site_2,Orchard_Block_3,CS,3,48,6,0,0,0,0,1,5,1,0,7,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,3,0.79631164
2/6/2018,Year_2,Site_2,Orchard_Block_3,CS,4,67,1,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,1.098612289
19/06/2018,Year_2,Site_2,Orchard_Block_3,CS,4,67,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
19/07/2018,Year_2,Site_2,Orchard_Block_3,CS,4,67,3,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0.693147181
11/8/2018,Year_2,Site_2,Orchard_Block_3,CS,4,67,4,2,0,0,0,0,2,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,1.054920168
7/9/2018,Year_2,Site_2,Orchard_Block_3,CS,4,67,5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2/10/2018,Year_2,Site_2,Orchard_Block_3,CS,4,67,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0.636514168
2/6/2018,Year_2,Site_2,Orchard_Block_3,AMWS,1,10,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
19/06/2018,Year_2,Site_2,Orchard_Block_3,AMWS,1,10,2,0,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0.562335145
19/07/2018,Year_2,Site_2,Orchard_Block_3,AMWS,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/8/2018,Year_2,Site_2,Orchard_Block_3,AMWS,1,10,4,0,0,0,0,0,1,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,3,0.936888308
7/9/2018,Year_2,Site_2,Orchard_Block_3,AMWS,1,10,5,0,0,0,0,0,3,3,1,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,3,1.004242473
2/10/2018,Year_2,Site_2,Orchard_Block_3,AMWS,1,10,6,0,0,0,0,1,2,5,0,8,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5,0,4,1.073542846
2/6/2018,Year_2,Site_2,Orchard_Block_3,AMWS,2,29,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19/06/2018,Year_2,Site_2,Orchard_Block_3,AMWS,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/07/2018,Year_2,Site_2,Orchard_Block_3,AMWS,2,29,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11/8/2018,Year_2,Site_2,Orchard_Block_3,AMWS,2,29,4,0,0,0,0,0,1,2,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,1.011404265
7/9/2018,Year_2,Site_2,Orchard_Block_3,AMWS,2,29,5,0,0,0,0,0,3,4,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,3,1.057905425
2/10/2018,Year_2,Site_2,Orchard_Block_3,AMWS,2,29,6,1,0,0,0,2,1,1,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,4,1.33217904
2/6/2018,Year_2,Site_2,Orchard_Block_3,AMWS,3,48,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19/06/2018,Year_2,Site_2,Orchard_Block_3,AMWS,3,48,2,0,0,0,0,1,2,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,3,1.039720771
19/07/2018,Year_2,Site_2,Orchard_Block_3,AMWS,3,48,3,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
11/8/2018,Year_2,Site_2,Orchard_Block_3,AMWS,3,48,4,0,0,0,0,0,1,0,7,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0.376770161
7/9/2018,Year_2,Site_2,Orchard_Block_3,AMWS,3,48,5,0,0,0,0,0,2,7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,2,3,0.907535294
2/10/2018,Year_2,Site_2,Orchard_Block_3,AMWS,3,48,6,1,0,0,0,0,5,3,0,9,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,3,0,4,1.214889654
2/6/2018,Year_2,Site_2,Orchard_Block_3,AMWS,4,67,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0.693147181
19/06/2018,Year_2,Site_2,Orchard_Block_3,AMWS,4,67,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
19/07/2018,Year_2,Site_2,Orchard_Block_3,AMWS,4,67,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11/8/2018,Year_2,Site_2,Orchard_Block_3,AMWS,4,67,4,0,0,0,0,0,1,4,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,3,0.943348392
7/9/2018,Year_2,Site_2,Orchard_Block_3,AMWS,4,67,5,1,0,0,0,0,0,12,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0.702918931
2/10/2018,Year_2,Site_2,Orchard_Block_3,AMWS,4,67,6,2,0,0,0,0,2,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,4,1.351783994
2/6/2018,Year_2,Site_2,Orchard_Block_3,SWS,1,10,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19/06/2018,Year_2,Site_2,Orchard_Block_3,SWS,1,10,2,0,0,0,0,1,2,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,4,1.386294361
19/07/2018,Year_2,Site_2,Orchard_Block_3,SWS,1,10,3,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0.636514168
11/8/2018,Year_2,Site_2,Orchard_Block_3,SWS,1,10,4,0,0,0,0,2,5,2,1,10,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,2,1,5,1.470808476
7/9/2018,Year_2,Site_2,Orchard_Block_3,SWS,1,10,5,0,0,0,0,0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,2,0.661563238
2/10/2018,Year_2,Site_2,Orchard_Block_3,SWS,1,10,6,0,0,0,0,2,3,2,0,7,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,2,0,4,1.351783994
2/6/2018,Year_2,Site_2,Orchard_Block_3,SWS,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/06/2018,Year_2,Site_2,Orchard_Block_3,SWS,2,29,2,0,0,0,0,4,2,0,1,7,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,4,1.153741943
19/07/2018,Year_2,Site_2,Orchard_Block_3,SWS,2,29,3,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0.693147181
11/8/2018,Year_2,Site_2,Orchard_Block_3,SWS,2,29,4,0,0,0,0,0,2,5,1,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,1,4,1.073542846
7/9/2018,Year_2,Site_2,Orchard_Block_3,SWS,2,29,5,0,0,0,0,1,0,15,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,3,0.443757284
2/10/2018,Year_2,Site_2,Orchard_Block_3,SWS,2,29,6,0,0,0,0,2,5,2,0,9,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,3,0,0,2,0,5,1.522955068
2/6/2018,Year_2,Site_2,Orchard_Block_3,SWS,3,48,1,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1.098612289
19/06/2018,Year_2,Site_2,Orchard_Block_3,SWS,3,48,2,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0.636514168
19/07/2018,Year_2,Site_2,Orchard_Block_3,SWS,3,48,3,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0.636514168
11/8/2018,Year_2,Site_2,Orchard_Block_3,SWS,3,48,4,0,0,0,0,1,3,2,5,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,5,5,1.414279065
7/9/2018,Year_2,Site_2,Orchard_Block_3,SWS,3,48,5,0,0,0,0,0,4,4,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,2,4,1.279854226
2/10/2018,Year_2,Site_2,Orchard_Block_3,SWS,3,48,6,1,0,0,0,2,1,1,0,5,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,1.33217904
2/6/2018,Year_2,Site_2,Orchard_Block_3,SWS,4,67,1,1,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1.098612289
19/06/2018,Year_2,Site_2,Orchard_Block_3,SWS,4,67,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19/07/2018,Year_2,Site_2,Orchard_Block_3,SWS,4,67,3,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,1.098612289
11/8/2018,Year_2,Site_2,Orchard_Block_3,SWS,4,67,4,1,0,0,0,0,4,1,3,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,3,5,1.464816385
7/9/2018,Year_2,Site_2,Orchard_Block_3,SWS,4,67,5,1,0,0,0,0,0,10,5,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0.830523691
2/10/2018,Year_2,Site_2,Orchard_Block_3,SWS,4,67,6,1,0,0,0,2,4,1,0,8,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,4,1.213007566
2/6/2018,Year_2,Site_2,Orchard_Block_4,CS,1,10,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19/06/2018,Year_2,Site_2,Orchard_Block_4,CS,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/07/2018,Year_2,Site_2,Orchard_Block_4,CS,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/8/2018,Year_2,Site_2,Orchard_Block_4,CS,1,10,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7/9/2018,Year_2,Site_2,Orchard_Block_4,CS,1,10,5,0,0,0,0,0,1,1,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,0.867563228
2/10/2018,Year_2,Site_2,Orchard_Block_4,CS,1,10,6,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
2/6/2018,Year_2,Site_2,Orchard_Block_4,CS,2,29,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19/06/2018,Year_2,Site_2,Orchard_Block_4,CS,2,29,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
19/07/2018,Year_2,Site_2,Orchard_Block_4,CS,2,29,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0.693147181
11/8/2018,Year_2,Site_2,Orchard_Block_4,CS,2,29,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7/9/2018,Year_2,Site_2,Orchard_Block_4,CS,2,29,5,1,1,0,0,0,3,0,3,8,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,1.255482325
2/10/2018,Year_2,Site_2,Orchard_Block_4,CS,2,29,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
